"Post ID","Page ID","Page name",Title,Description,"Duration (sec)","Publish time","Caption type",Permalink,"Is crosspost","Is share","Post type",Languages,"Custom labels","Funded content status","Data comment",Date,Views,Reach,"Reactions, Comments and Shares",Reactions,Comments,Shares,"Total clicks","Matched Audience Targeting Consumption (Photo Click)","Other Clicks","Seconds viewed","Average Seconds viewed","Estimated earnings (USD)","Ad CPM (USD)","Ad impressions","Link Clicks","Negative feedback from users: Hide"
122183943560383179,61561495390240,"JUANKada Host Ikay","OFFICIAL ANNOUNCEMENT ⁉️

May official name na tayo! Kayo na ang aking KIKAYS! 🌸

Abangan niyo lang ako lagi sa Color Game para tuloy-tuloy lang ang good vibes!

Comment ""🌸"" kung Kikay ka! And share this post para mas lumaki pa ang fam natin!

#Juan365Studios #ALLINJUANLIVE #Juan365 #ColorGameLive #JuankadaIkay",,0,"12/26/2025 20:00",N/A,https://www.facebook.com/JUANKadaHostIkayOfficialPage/posts/pfbid0qkpGqWobNq8BxY3G6XK4XeejMXoRxncNznt7dGEzers9ihqUhizMhyyio2N5BTsYl,0,0,Photos,,,,,Lifetime,1321,583,18,15,0,3,47,19,28,,,,,
122183836556383179,61561495390240,"JUANKada Host Ikay","Download the app now Juankada at subukan na ang iyong swerte! ☘️

#Juan365Studios #ALLINJUANLIVE #Juan365 #ColorGameLive #JuankadaIkay",,0,"12/25/2025 18:08",N/A,https://www.facebook.com/JUANKadaHostIkayOfficialPage/posts/pfbid02X3p5CncWbYCTSLH1fo9z4egna1wZWbgfoXRbXPM97mVPy3bqAb7nsHqxZZCiXhu4l,0,1,Photos,,,,,Lifetime,424,219,7,7,0,0,9,3,6,,,,,
122183729024383179,61561495390240,"JUANKada Host Ikay","Merry Christmas everyJUAN! 🎄🎅🏻

Sana ay maging masaya, ligtas, at puno ng biyaya ang Pasko nating lahat kasama ang ating mga mahal sa buhay 🤍

Abangan niyo po ako sa Color Game at sabay sabay natin gawing makulay ang ating Pasko! 🌈

#Juan365Studios #ALLINJUANLIVE #Juan365 #ColorGameLive #JuankadaIkay",,0,"12/24/2025 18:51",N/A,https://www.facebook.com/JUANKadaHostIkayOfficialPage/posts/pfbid0wiaHMvexksKzJcdgBSvPKf5HcFWCQ28TgY6Gh9iFR32JiseLc2XcpyPpRWNUfvBKl,0,0,Photos,,,,,Lifetime,2561,923,84,74,8,2,196,81,115,,,,,
122183560304383179,61561495390240,"JUANKada Host Ikay",🥰,,0,"12/23/2025 03:24",N/A,https://www.facebook.com/JUANKadaHostIkayOfficialPage/posts/pfbid0LAoBPm1n4r95i6cyiMqUMsj9py78TyUJdhNqp8MqDV8ktE2dpfzNEE8e7j9nf9Xol,0,1,Videos,,,,,Lifetime,,203,5,5,0,0,5,,5,,,,,
122183483468383179,61561495390240,"JUANKada Host Ikay","Juankada! Ikaw papahuli kaba? 🤩",,0,"12/22/2025 09:36",N/A,https://www.facebook.com/JUANKadaHostIkayOfficialPage/posts/pfbid031XqHTJrCCe84s6qkvxtudoKJ6fD6BLNtLJxC83KicA7FiDGkFDLAoG2NWLwjBSdWl,0,1,Photos,,,,,Lifetime,446,234,8,7,0,1,10,2,8,,,,,
122183467148383179,61561495390240,"JUANKada Host Ikay","SANA NAKAPAG DOWNLOAD NA ANG LAHAT NG JUAN365 APP, Para hindi mahuli sa kulitan at tawanan. 🥰🫶🏻",,0,"12/22/2025 06:13",N/A,https://www.facebook.com/JUANKadaHostIkayOfficialPage/posts/pfbid0iM5E4nHLQXJ2xN1MXk8WMkQXCBc3qQAjjxpF4FgYPwWLRSGxWSRJGEGQ8pm2b2JLl,0,1,Photos,,,,,Lifetime,387,211,7,7,0,0,5,1,4,,,,,
122183466332383179,61561495390240,"JUANKada Host Ikay","KITA KITS LATER at 2AM mga JUANkada 🥰🫶🏻",,0,"12/22/2025 06:04",N/A,https://www.facebook.com/JUANKadaHostIkayOfficialPage/posts/pfbid02JUj2AYMzxjVXb1iaQcecKCGHygLQpTUxZgcXftq6mG1o5n5VEphT99PUTYQ99pSkl,0,1,Photos,,,,,Lifetime,323,186,8,8,0,0,9,5,4,,,,,
122183337830383179,61561495390240,"JUANKada Host Ikay","JUANKada Host Ikay updated their cover photo.",,0,"12/21/2025 00:43",N/A,https://www.facebook.com/photo.php?fbid=122183337830383179&set=a.122140909430383179&type=3,0,0,Photos,,,,,Lifetime,2,2,8,8,0,0,0,,,,,,,
122183324024383179,61561495390240,"JUANKada Host Ikay","COLOR GAME LIVE 
#Juan365 #juan365studios",,0,"12/20/2025 21:51",N/A,https://www.facebook.com/JUANKadaHostIkayOfficialPage/posts/pfbid0NSqEe28QJdYLBGPvyS29zFL1tydTY4Z3tYUgGBAz1DK6CYzPtYzw7wyTewTKw1UBl,0,1,Videos,,,,,Lifetime,,341,2,2,0,0,6,,6,,,,,
122183323658383179,61561495390240,"JUANKada Host Ikay","Hi Juankada! 👑 It’s your girl JuanKada Ikay, isa sa mga sasama sa inyo sa saya ng Color Game ng Juan365 Studios!

Kitakits everyJUAN!

#Juan365Studios #JuankadaIkay #Juan365 #ALLINJUANLIVE #JuankadaHosts #Juankada",,0,"12/20/2025 21:47",N/A,https://www.facebook.com/photo.php?fbid=122183323658383179&set=a.122102184470383179&type=3,0,0,Photos,,,,,Lifetime,8032,2514,157,137,9,11,46,13,33,,,,,
